source_id,ra,dec,parallax,pmra,pmdec,radial_velocity,phot_g_mean_mag,phot_g_mean_flux,phot_bp_mean_flux,phot_rp_mean_flux
823773494718931968,152.8329289582321,49.451988897100506,205.31478196510724,-1363.2871863986295,-505.77035887491877,-26.481712,5.9611735,7.771008348956566E7,2.6306272973594554E7,7.459705842273186E7
824004082922973952,150.80690007915743,50.109187837077606,2.6696234355177353,-19.56213886194711,-8.749560117539858,-9.521558,6.3764515,5.3011007320649505E7,1.8859482770073213E7,4.919894379127369E7
827511868612299520,151.2931824619263,52.37130638165041,8.938195748928326,-9.67262321248747,-1.5154343780815012,,6.298611,5.695111462433342E7,3.9451434787748866E7,2.697549276237924E7
845646148249206144,172.43079093133198,56.73742497420666,14.401680643882118,-89.30304836617384,-33.53814190680054,9.321319,6.265272,5.872701734463748E7,4.018940892308553E7,2.816151445708143E7
852067158716475008,155.12954254592466,54.21680961510735,5.728509377662466,-33.32333030315817,-6.57229262284261,8.976375,5.6830554,1.0039789177581583E8,4.258864122480046E7,8.195589581371644E7
922860108223833984,121.79137761061439,43.26021139868201,5.96150053102596,-12.63797796955671,-33.27047695506489,,6.342282,5.470588056780203E7,4.048321848385229E7,2.2808151390382644E7
997809280404484480,96.6074425871591,56.285193431975244,12.416145716958141,-26.23161158611323,21.880836179987003,,5.4875603,1.2020500329056261E8,7.911771656012215E7,6.072558698723283E7
1001751476266970496,101.55967733399132,59.44183822528367,13.68850210059737,-19.359491634350864,4.084505299985725,,6.0162544,7.386608107379456E7,5.828674268233433E7,4.057401365278046E7
1022120616365261696,145.31946817703354,55.866334919998614,7.253432682987223,-30.79205010865406,-34.97101181635057,-4.6348395,6.1966667,6.2557608884068966E7,2.7358769895830363E7,5.0205361377215534E7
1026988978975266944,129.17017312742686,49.37627867842972,1.8955459061508126,5.782006396747267,-2.0669528456714112,-0.62609994,6.151962,6.518716573871118E7,1.531943381982563E7,7.590888699698052E7
1058848221743528064,161.90284410967712,65.61646557301746,3.2226151832071905,-12.446130550354685,-39.14543816390554,-17.22548,5.7610083,9.34422733808787E7,1.7340646729085885E7,1.2025332147634642E8
1061909811871141504,172.85040436553678,69.33099194674183,8.645797394390561,-41.23980723462354,-18.851433095729824,,3.1029344,1.080868932199479E9,2.8813167880564797E8,8.925431616709207E8
1068971975056597632,137.0976608806673,66.87305327249916,6.407862478071984,-22.483780294737826,-40.649116364798,14.088343,4.5617146,2.820076823616543E8,9.436665073288111E7,2.702960992609614E8
1073264537170851840,155.26325619516697,68.74750463579039,7.692737032154326,-54.15579412888168,-33.4765086734438,,5.8277864,8.78682899651764E7,5.7125581635299444E7,4.602710137143478E7
1092518738120160256,128.64991038948975,65.1448198446271,21.782302439201864,-79.36188361256575,-65.97733205351444,-16.871748,5.4203057,1.278864247492912E8,8.528668371496382E7,6.319232598538317E7
1104599656490260224,93.21282805567488,65.71828195791502,4.590460602546197,6.240211491470289,-31.30754691928947,1.1164902,4.9220138,2.023677106097772E8,7.846487231309184E7,1.761563793110997E8
1106980167887313664,94.7115958307609,69.3192875925663,18.3471980578829,1.8161980212161577,-118.49476769692302,,4.756203,2.357574637510545E8,1.7148114783042672E8,1.0360649763989332E8
1108520892912114048,112.71941153449691,68.46545667457782,6.985832536079278,-2.0308573704148234,-42.686664800729126,54.36667,5.2948775,1.435475627682292E8,6.048650144153661E7,1.1840536785765153E8
1121216232123070720,139.98142554005295,74.01631501422666,7.776608044079015,-40.48425786178441,-64.25392703490502,56.917564,6.142982,6.572853946587697E7,2.953183211891104E7,5.173655924928774E7
1139252071109797760,119.05927122870598,80.26593957502311,58.291899886624634,-476.1593730046099,89.32955805147142,-7.8779273,6.3770027,5.29841081678869E7,2.7626077700311348E7,3.641055926257518E7
1144778216550875904,137.8021312120234,80.82883965726784,13.31832973435912,-20.830287159624216,-15.464181634206788,-3.9523387,6.2756004,5.817100749074664E7,3.542349888670173E7,3.347323888993639E7
1367510272719203968,267.267501049366,50.78197500608699,15.385815239863128,-42.369674108743766,203.59657668364838,-61.963055,5.0125294,1.8618085803589153E8,1.3387157516875003E8,8.226263110923617E7
