hpx,n,gflux,bpflux,rpflux
6100,455,6.446016825449603E8,3.2033190593939817E8,4.8936108563374746E8
208,154,2.256037384677591E8,1.0536452870534006E8,1.798200245613752E8
8392,119,2.3762613246800524E8,1.1514124986085223E8,1.7819819634027016E8
58,105,2.0051437586527362E8,1.0508367222283244E8,1.4153956184103218E8
4356,63,1.6028442323750514E8,7.606870604746385E7,1.2475890723171353E8
4292,84,9.91253830085222E7,5.235916867148213E7,6.837176358743891E7
1470,96,1.6167596438098288E8,8.041623069657221E7,1.1937300613722828E8
2266,90,1.5667920459878564E8,7.864031432833005E7,1.1346390316121678E8
8518,175,3.3642799088811404E8,1.7576399258549452E8,2.3703470832862604E8
7538,380,4.650568208960832E8,2.1372482784433344E8,3.7471843770565814E8
4468,97,1.7056449890683943E8,8.562539795585427E7,1.2828675512948494E8
671,325,5.705556569782058E8,2.9973269978029424E8,4.021459236961863E8
2870,97,1.5020178817316794E8,7.582561844416693E7,1.1659016039053865E8
7419,219,2.736806827927339E8,1.1020030225306544E8,2.7248125670978415E8
301,282,3.3747609704974717E8,1.4046374740858954E8,2.9131563168450063E8
9054,123,1.5667571627669463E8,7.90641078749474E7,1.123695611270789E8
2751,87,1.5689234875031823E8,7.945445022852054E7,1.1394772536991858E8
7410,202,2.943582053035251E8,1.1841209679253896E8,2.6039003882976404E8
1921,124,1.7080998753652567E8,8.762205217088927E7,1.2168893579908821E8
11683,147,2.82553230859737E8,1.3306737125280781E8,2.1928756948034567E8
2706,70,1.6403465556213337E8,8.29225804869543E7,1.175545533669426E8
11118,173,1.621124158240301E8,7.72133427613473E7,1.2292364065923233E8
4964,121,2.4771985978971398E8,1.2510531398353246E8,1.7931493539586198E8
11416,196,2.8298406301482373E8,1.228880001259282E8,2.3553451824582607E8
7951,363,4.5040228614432776E8,1.910824825386241E8,3.8422131461741006E8
11018,258,3.247921710262508E8,1.5697214461973527E8,2.542119991161926E8
10154,651,7.871020978661361E8,3.8405028157117134E8,6.000191784128301E8
9734,234,3.556513854338742E8,1.616650430947018E8,2.838798864088741E8
12014,450,4.7872492660704154E8,2.136548318162983E8,3.9120541449155253E8
865,321,4.407131947373065E8,1.981737856485226E8,3.7084698076924884E8
10499,539,7.303344030865514E8,3.522046167202601E8,5.853858560352967E8
11569,98,1.7888820091012794E8,9.222301746092772E7,1.2448187329115018E8
9094,94,1.5597360414697838E8,7.50985348938271E7,1.175638198419314E8
5853,186,3.8936750423606324E8,1.834293215987174E8,3.0395020361397177E8
9113,86,1.2969510401850753E8,6.5663740698153175E7,9.423231715171076E7
8372,110,1.8090325989135557E8,9.521732271526214E7,1.26049604095581E8
1766,273,4.4163090471589965E8,2.2006770893366367E8,3.2217873032161504E8
1543,216,3.0824939410076815E8,1.4260641031495193E8,2.4394144976548073E8
1051,123,1.6082887572599372E8,8.08053018477517E7,1.1637827904031147E8
189,132,2.560057928173807E8,1.2400473566625647E8,1.9203661572066247E8
11056,211,2.3714761846872857E8,1.150087022408107E8,1.8054067428222862E8
7348,425,5.352139514275049E8,2.2288134552721E8,4.6627168385399246E8
7944,352,4.0861965124203295E8,1.6761436841608858E8,3.591424821270883E8
5032,164,2.2105764722899276E8,1.0916002301773028E8,1.691176624444135E8
5038,170,2.68608639060804E8,1.2320592357758145E8,2.107109312427559E8
8457,165,2.782611761587504E8,1.3314827416100785E8,2.130593128255305E8
1942,144,2.736532612018344E8,1.3281197543814312E8,2.0382472725271314E8
8890,75,1.5396854756498632E8,6.4912586315880574E7,1.3208775263528617E8
9480,1137,1.3156836247666233E9,6.600530084900657E8,1.003561965697573E9
535,157,2.397478407920461E8,1.1285306049680126E8,1.8488436570878896E8
7556,789,7.447134486140275E8,3.0165664608588976E8,6.699469886757221E8
11653,161,2.6489347675093657E8,1.3235156027951121E8,1.936009528593239E8
942,252,4.178403062906383E8,1.9059185213845024E8,3.344736990302351E8
10975,152,2.1230713482656536E8,1.0156372646175069E8,1.6348860865881604E8
12055,150,2.5283113420443907E8,1.1286474324676685E8,2.0567489229344305E8
2735,89,1.4860907190290257E8,7.193793283549476E7,1.1319959174453871E8
3529,665,7.57972699069922E8,3.423254978482002E8,6.215372127370723E8
3334,196,2.789979849924051E8,1.368578045627672E8,2.1728795545358256E8
404,296,4.544040696208137E8,1.82382427329281E8,4.0143909521292496E8
9925,476,5.940848220435587E8,2.7020655847824067E8,4.822553388265566E8
119,203,3.356919679591176E8,1.6710521856102827E8,2.4764781620445973E8
5730,170,2.26301010922481E8,1.1846388698458026E8,1.6380122015703544E8
5911,360,5.539800518495336E8,2.7307881211045575E8,4.197410815152028E8
1153,206,3.028570710628558E8,1.2968424343135498E8,2.73495628380616E8
10964,211,3.179381607129669E8,1.447884600237804E8,2.5462448139527708E8
5659,169,3.194201399103179E8,1.743188141156949E8,2.2522375691093227E8
6842,105,1.6642635878187323E8,8.903014313697751E7,1.1260904945115882E8
7092,73,1.0687745498207119E8,5.834922408067856E7,6.988110675911175E7
2808,86,1.14429465331281E8,5.858075035317417E7,8.057734035633229E7
12161,204,2.5802488300896662E8,1.228573343356959E8,2.0184163264556485E8
10647,277,3.9355831473056304E8,1.4992169583543298E8,3.6473218519657004E8
2818,99,2.1911365849517322E8,1.2447289478641242E8,1.615332075977573E8
10028,548,7.787784433027474E8,3.645390179329699E8,6.099705650820794E8
3075,230,3.800878204879334E8,1.7905417759513107E8,3.0256256850869685E8
8176,270,4.159825916989204E8,1.8609766486802128E8,3.49317408013262E8
7996,293,5.0156719959425443E8,2.1375682774444142E8,4.2758112744968843E8
8292,139,2.194841911491814E8,1.0636876722263773E8,1.6362102219647083E8
10982,170,2.6671170289294323E8,1.2277806142277808E8,2.0910551783346444E8
1890,105,1.4559138365021643E8,7.484708323620406E7,1.0289361292309272E8
10633,784,8.268593581819476E8,3.7660371714786077E8,6.839170150193428E8
12215,246,3.7807095079602236E8,1.7862115860011607E8,2.8903211624811393E8
634,349,5.3205030345363504E8,2.844537167997531E8,3.8083743322581047E8
3605,629,9.162822116265942E8,4.308248987801733E8,7.307863511842127E8
7246,647,7.047222022867969E8,2.7890679700876206E8,6.382278978030002E8
10362,804,8.97581501988087E8,3.5860533578511226E8,8.136215609621851E8
2802,100,2.1104312600065172E8,9.820644667981736E7,1.6329540933271772E8
9032,80,1.1530897066732897E8,5.59850645662691E7,8.737742926661225E7
5763,119,1.6517111328539446E8,8.113839617809193E7,1.2101050880698092E8
11267,201,4.271764310315687E8,1.9494040726906288E8,3.418384050777076E8
9676,252,4.3062157177436113E8,1.8930490602946886E8,3.5561111394943094E8
12072,194,2.758031731543045E8,1.2145280961479522E8,2.2348690048246747E8
806,434,4.487141274221939E8,1.9506843371268696E8,3.800081975921684E8
11830,302,3.7650465302081233E8,1.8256258174501967E8,2.893626222907568E8
12225,190,2.790026110256058E8,1.4300955925981194E8,1.975934746400211E8
2239,83,1.7853423407324952E8,1.1027064826630029E8,1.2442177161592078E8
262,90,1.2064276063768955E8,4.8043001146800436E7,1.0697107272041796E8
440,385,5.916817360535614E8,2.710734463873228E8,4.841699042848589E8
5447,256,4.464637358327727E8,2.3114320921062583E8,3.250553847742288E8
2796,87,1.8207307881415835E8,9.604800111270598E7,1.2471165498822989E8
3259,457,6.794262890022154E8,3.132712792709394E8,5.450835789236295E8
11775,100,1.1022206824010195E8,5.7220139422967255E7,7.809237619976115E7
3346,195,3.32972249917169E8,1.487399231438084E8,2.7171536639910364E8
4801,114,1.7303219170779562E8,8.821965296798532E7,1.3745880201528358E8
7909,181,2.6665525883405796E8,1.2820040555607969E8,2.0055390973596963E8
2108,100,2.6354157335267526E8,1.2530719036131121E8,1.998013841335094E8
3109,306,3.604068127948546E8,1.7691116996333563E8,2.764239199105052E8
6080,477,6.680913324638836E8,3.350716470105896E8,4.9925118189784336E8
1625,141,2.06952684531116E8,9.819571461821553E7,1.5818104741791323E8
4398,69,1.2186017590760194E8,5.0527773829181574E7,1.0367206390077226E8
10412,839,8.924947152344487E8,4.0346260241047394E8,7.340612072459874E8
361,444,5.504787353810928E8,2.6321189063044822E8,4.4129245034849584E8
5611,561,7.75271777244683E8,3.9145541023537445E8,5.705443738869671E8
4375,85,1.736870009006172E8,8.557847807236189E7,1.270374341864415E8
5958,544,6.591939772151438E8,3.319248995922975E8,4.9006446421230793E8
4685,102,1.606080678036178E8,7.885013141098052E7,1.182756026646436E8
5406,479,6.676458816811476E8,3.374519728880231E8,4.8885614592759264E8
8492,116,2.1238756004118526E8,1.1316796662213148E8,1.5118132617085075E8
4564,96,2.2165350863240007E8,1.1086695204620364E8,1.6283110413376E8
7074,99,1.7584663843994007E8,8.31121681458309E7,1.3259758285965873E8
7698,112,1.4481216884395587E8,5.216765245023827E7,1.4413566385354173E8
10058,272,4.7964171287966377E8,2.477111858514719E8,3.5395049906347686E8
661,254,4.0482358961391306E8,2.1314671711504287E8,2.7989608861444724E8
12211,256,4.751011700566999E8,1.9818810142181242E8,4.1617125066878927E8
3537,494,5.38699931981219E8,2.4609402772666588E8,4.357324230502903E8
10020,477,6.078955791011075E8,2.9464176539036596E8,4.6530691966043234E8
3779,398,5.386331602331809E8,2.5587154755250424E8,4.216222309704913E8
6619,79,1.055101300290334E8,5.062857995388858E7,7.899822530417138E7
8737,110,1.6886587790740508E8,7.564004280078901E7,1.3885832531045538E8
1884,110,1.8123783277294424E8,9.636487765048781E7,1.2614300054442231E8
137,101,2.0894851394122133E8,9.938213275165667E7,1.5842301011916214E8
4175,88,1.566861835751269E8,7.605142103874555E7,1.168184443192231E8
6166,159,3.258432783310408E8,1.625626473144416E8,2.3957716481489897E8
1102,116,1.8120553822906396E8,9.19343457645374E7,1.373990040341316E8
346,516,8.000926878165696E8,4.04290922872717E8,6.051839375054824E8
8968,93,2.4352253476698315E8,1.2293295482189357E8,1.777657344000179E8
3405,235,2.917590612233233E8,1.2963296387622216E8,2.3748822875533944E8
802,419,6.366817239381884E8,3.0584959098392606E8,4.9399118918358237E8
6461,84,2.301551409234049E8,1.0558960093575919E8,1.799689352096754E8
9242,267,4.204829150016591E8,1.8236128586624205E8,3.547558124613338E8
6555,80,1.4990928599902683E8,7.326991220864117E7,1.1106232437602112E8
11958,521,7.038297372384727E8,3.0987868723399156E8,5.944445539424647E8
341,398,5.71893996587044E8,2.693680287106127E8,4.5462661698882157E8
4469,99,1.374798972682758E8,6.708243526729407E7,1.0389678332566832E8
2637,80,2.0847095879474783E8,1.0412738791599558E8,1.496068628341703E8
1693,247,4.161023679716008E8,1.978363169332349E8,3.232202608140795E8
5780,170,3.1704954489411736E8,1.66146483068937E8,2.4871748021693373E8
7558,492,5.623987264072301E8,1.777062800452126E8,5.950702943593502E8
10760,1159,1.4063882296398046E9,7.010601969418516E8,1.0605366573955961E9
9045,142,2.763506790610286E8,1.4191894801913795E8,1.9385072300635615E8
1049,119,2.2069204412194794E8,1.0296036466230117E8,1.7141308896486646E8
12273,197,2.5784469749684495E8,1.1750197406575911E8,2.0414394710192168E8
8051,497,6.758583166207296E8,2.858242036045169E8,5.762944797741296E8
190,136,1.986550519502966E8,1.1116958968008548E8,1.3123061950460641E8
1350,71,1.622740566280609E8,7.583704132101707E7,1.2426559629440415E8
12090,184,3.225289923898155E8,1.4599929633887938E8,2.62183041120088E8
5349,197,3.199641601448284E8,1.6743601168026727E8,2.2530235065268078E8
11465,181,2.714082598587673E8,1.3351014365575318E8,2.1153362315734184E8
3619,624,7.680650647028974E8,3.568741883008927E8,6.072520209044911E8
5810,131,2.70439356935161E8,1.2775919415537468E8,2.118991588352253E8
10739,198,2.8837128695203704E8,1.3394735090301141E8,2.308573913452936E8
10201,175,2.5578134939038882E8,1.4005908599565074E8,1.7678569049084455E8
3864,298,5.472115639556512E8,2.6226153970739236E8,4.24999303831693E8
3227,547,6.666155305014117E8,3.29502255242113E8,5.0954472482737976E8
1071,203,3.41904474393279E8,1.7768986288611168E8,2.423651730568075E8
3871,340,5.164603723120379E8,2.4922511210523862E8,3.9879780437125903E8
7332,384,5.3338757970286644E8,2.1059378375833115E8,4.806516145227929E8
12068,173,3.223562326558666E8,1.5156011430175188E8,2.525579501446622E8
5116,205,2.910213033085797E8,1.4166319369777402E8,2.1877796663400036E8
6115,293,3.5015765355694526E8,1.5511938868397853E8,2.951654115627853E8
6837,104,2.341238535068653E8,1.1919054339272092E8,1.673831996362015E8
6400,126,2.0434921452089426E8,9.605279827622524E7,1.68016252803349E8
11832,371,5.498844994398677E8,2.5733541583009735E8,4.3712122014881045E8
10080,277,4.7513286846290046E8,2.100711630414972E8,4.030498984920179E8
11378,157,3.467608748140935E8,1.582673152851855E8,2.7811166349292713E8
5260,173,3.241151628441043E8,1.6906692306810796E8,2.2969177476150864E8
70,117,1.7326539701440006E8,7.750459429308584E7,1.4830435152293232E8
787,224,3.1076137312567794E8,1.3779320830448374E8,2.5826477485948968E8
896,586,7.398623379564404E8,3.4653990923219883E8,6.012850835650104E8
5587,287,4.1782863770595324E8,2.0398897438834968E8,3.1445405470142204E8
6484,109,2.226390821597728E8,1.0819100632482083E8,1.6997277855333865E8
8639,95,1.9389731234927216E8,1.0047646744842681E8,1.3675467057599014E8
2151,91,1.3705266501107404E8,7.007461857020065E7,1.0487247266375397E8
5417,566,7.101058594201746E8,3.926973782949626E8,4.801476905943471E8
2660,81,1.4087472552949598E8,7.12947227187048E7,1.0340363367878054E8
6772,85,2.3313471167441273E8,1.2298670288566765E8,1.5940157934956464E8
10223,243,4.204379972534499E8,2.1687891672185093E8,2.968693499403969E8
3068,149,2.957854084634399E8,1.4772245415183094E8,2.1336910590015483E8
5991,527,6.452185934024694E8,3.1073287175118595E8,5.0559874654155564E8
9592,259,3.758399826978789E8,1.692914269706746E8,3.046780756336328E8
5919,508,7.744333098157622E8,3.73601883244681E8,5.97781164645099E8
3248,612,8.083567447176636E8,3.892659042879988E8,6.293791860828092E8
12149,129,3.202706696323791E8,1.4137356895688865E8,2.6451893036947277E8
4303,87,1.251296098878597E8,6.1639260385939226E7,9.332325531347714E7
11203,127,2.104833783370355E8,9.790964677004346E7,1.645276797988343E8
1370,81,1.979950606764898E8,9.730779605428544E7,1.5034067190743208E8
3618,516,7.693830636462713E8,3.6310659126449454E8,6.211430941086273E8
6316,118,2.488151545347734E8,1.3076634821353392E8,1.7701399715511277E8
8137,283,5.034943407749299E8,2.531480577134694E8,3.8046669525866765E8
4384,87,1.4170726074754202E8,6.953423010333237E7,1.0500366561642249E8
11954,603,7.500289666185254E8,3.1784808686666465E8,6.314456034133381E8
11725,94,2.1473953693371066E8,1.1976925098321813E8,1.3902583842817968E8
1465,106,1.969169082853978E8,9.124127921048658E7,1.527054206463258E8
10640,393,4.7473350431671846E8,1.8795973047195873E8,4.3168945158406216E8
2785,95,1.410011011444972E8,7.540352040157405E7,9.744789360225174E7
11624,104,1.7279670108050665E8,8.488799896532461E7,1.27439860266521E8
12051,134,2.4553657987405533E8,1.1317599495489416E8,1.9308016191387177E8
741,501,6.083051018349838E8,3.0863584636129975E8,4.6692782372343004E8
8955,84,1.7034339771065795E8,8.571408475661728E7,1.2417991245302391E8
7107,57,9.39440817663753E7,4.700188613119772E7,6.784504539691043E7
6692,134,1.9056604133288324E8,9.787459632565692E7,1.3648170031752974E8
5722,266,3.9102380342124474E8,2.084523660048376E8,2.7250889033575904E8
11553,135,2.7722302324611634E8,1.336121984835918E8,2.100925612918475E8
11927,313,4.8015574277757835E8,2.2190513843494096E8,3.95987938512271E8
8849,97,1.5854981354354241E8,8.306710459925412E7,1.0957516094752316E8
2110,93,1.2652857802557802E8,6.275069294191784E7,9.408619074751836E7
11112,173,2.1468628071377254E8,1.04366117575987E8,1.6426562348154882E8
11667,124,2.1073102386579457E8,9.80224049135079E7,1.641593209577304E8
9616,511,5.225905045821088E8,2.4019798316977638E8,4.2070063446552604E8
7779,167,1.972370150132894E8,8.818618257249594E7,1.584930730886339E8
5122,180,3.1005178745204055E8,1.4854684388790658E8,2.2958174575184712E8
7987,340,4.411686626076565E8,1.859905086206567E8,3.805046472217614E8
4693,113,1.8590846934764874E8,8.156436288244595E7,1.537050145531324E8
9007,107,2.233097344836229E8,1.062789808244764E8,1.707970178972491E8
5845,235,3.287854189744089E8,1.5329922688130394E8,2.5998492066913247E8
2022,187,3.061648126902972E8,1.5157978984881356E8,2.2516760700618407E8
819,382,5.485566547387899E8,2.572882106559692E8,4.391727237729712E8
5132,235,3.7342372902193224E8,1.9713652185031983E8,2.688981563183793E8
9814,448,7.83806570110856E8,4.467882987533033E8,5.240492572421707E8
143,100,1.3752231724347663E8,7.109001945465888E7,9.602571433465402E7
9690,200,2.4752209114178303E8,1.1992198227419995E8,1.839742960782327E8
8866,104,1.7044260353192762E8,8.412344129443076E7,1.2420002248994704E8
2958,78,1.4682651341229865E8,7.166588824727663E7,1.1070686382179637E8
7763,309,3.803479865856181E8,1.725537646598667E8,3.364215240346652E8
4932,95,1.4954314438541213E8,7.672250610955174E7,1.07767330565927E8
9306,587,6.660298639711632E8,2.876039814960148E8,5.802855291997999E8
5291,131,2.0987765945614755E8,9.62883057918975E7,1.6806580915967855E8
8213,168,2.2305538212551504E8,1.0050894169018535E8,1.776653257078479E8
1165,169,3.426239172294634E8,1.7281567660263363E8,2.501405843059375E8
6648,70,1.6586156549438506E8,7.210245304029924E7,1.424421940376816E8
5082,162,2.4383063572491974E8,1.2992870061306241E8,1.8462642462338665E8
6036,481,7.251884056942921E8,3.639564509204552E8,5.352780950623391E8
5385,701,8.51820346463609E8,4.212498321832557E8,6.412176165308845E8
3558,729,9.048048890101329E8,4.3206140851849854E8,7.233404686427245E8
7849,133,2.8937603019260097E8,1.407986433599059E8,2.151847389496905E8
4100,66,1.1937470894618653E8,5.41301871300318E7,9.885463198391834E7
7039,67,1.5216548941866446E8,7.779510143915696E7,1.0763986424797812E8
5593,286,4.490290367432697E8,2.196991140535612E8,3.323291482875271E8
726,510,6.927600349546353E8,3.5078272465821874E8,5.155608457878384E8
8029,440,4.923246861568182E8,2.1869365351932663E8,4.4938462653708917E8
8534,191,2.7868918713700145E8,1.3475270185306746E8,2.108900181541134E8
3652,570,7.323208569376081E8,3.661297533874577E8,5.674206074500058E8
142,103,1.604167786521253E8,7.344508529693884E7,1.2827887288059074E8
5337,266,4.9758190044836265E8,2.5307116066626593E8,3.661999146835249E8
4501,98,1.6761148763110983E8,8.981572069769922E7,1.153392816028758E8
3171,312,5.339467103240875E8,2.715890411360015E8,3.8923047290598786E8
5513,517,6.468368582705737E8,3.0597376079166263E8,5.0395448082370704E8
1852,122,2.1392744401219174E8,1.0331596452838919E8,1.688401703813304E8
11340,153,2.4586694350107917E8,1.123007789512568E8,1.9678535499824372E8
5890,181,2.775038625325281E8,1.3491076990749973E8,2.2041216520272896E8
